id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506660785313005577,1506553457905446923,2022-03-23 16:54:58 +01,2022-03-23,16:54:58,+0100,64454391,lexavtwit,Xavier L 🇺🇦,,"@thibaut_carine @greenpeace_be @TotalEnergies Of course this is too late! People are dying in Ukraine! Stop buying oil, gaz, diamonds… from Russia NOW! #UkraineUnderAttack",en,[],[],[],0,0,0,['ukraineunderattack'],[],https://twitter.com/LeXavTwit/status/1506660785313005577,False,,0,,,,,,,,"[{'screen_name': 'thibaut_carine', 'name': 'Carine Thibaut', 'id': '1325554967227338757'}, {'screen_name': 'greenpeace_be', 'name': 'Greenpeace Belgium', 'id': '4030991'}]",,,,
1506649749981741058,1506649749981741058,2022-03-23 16:11:07 +01,2022-03-23,16:11:07,+0100,337897406,idipl0,iDiplo,,🇷🇺🇪🇺 Vladimir Poutine : La Russie n’acceptera que des roubles pour les livraisons de gaz à l’Union européenne. Il a déclaré que les « pays hostiles » devaient payer l'énergie russe en roubles. Les changements doivent être mis en œuvre dans une semaine. #Ukraine #Russia,fr,[],[],[],0,1,1,"['ukraine', 'russia']",[],https://twitter.com/iDipl0/status/1506649749981741058,False,,0,,,,,,,,[],,,,
1506620761234153483,1506603841755750408,2022-03-23 14:15:55 +01,2022-03-23,14:15:55,+0100,1258778846,mricardas,Ricardas m,,"@Gaz_Good @RubinReport @PrisonPlanet Maybe because msm is saturated with stories about how bad putin and Russia are, so he's just providing another point of view? A correct point of view I might add.. Putin is bad but Ukraine isn't a Saint either.",en,[],[],[],2,0,13,[],[],https://twitter.com/mricardas/status/1506620761234153483,False,,0,,,,,,,,"[{'screen_name': 'Gaz_Good', 'name': 'Gary Goodwin', 'id': '3653212229'}, {'screen_name': 'RubinReport', 'name': 'Dave Rubin', 'id': '18379614'}, {'screen_name': 'PrisonPlanet', 'name': 'Paul Joseph Watson', 'id': '18643437'}]",,,,
1506619199032016903,1506522153331707904,2022-03-23 14:09:43 +01,2022-03-23,14:09:43,+0100,7682502,lecho,L'Echo,,🔴 #LIVE | La Russie n'acceptera plus les versements en dollars et euros pour son #gaz livré à l'Europe | Le point sur la situation   ➡  https://t.co/BYywC7EVAn  #Ukraine #GuerreEnUkraine #Russia #UkraineRussianWar  https://t.co/hRSeDHnikJ,fr,[],['https://www.lecho.be/dossiers/conflit-ukraine-russie/deux-bombes-superpuissantes-sur-marioupol-les-pourparlers-avec-la-russie-sont-tres-difficiles-dit-zelensky/10375556.html#785924'],['https://pbs.twimg.com/media/FOiWJRlXEAUFpd_.png'],1,0,0,"['live', 'gaz', 'ukraine', 'guerreenukraine', 'russia', 'ukrainerussianwar']",[],https://twitter.com/lecho/status/1506619199032016903,False,,1,https://pbs.twimg.com/media/FOiWJRlXEAUFpd_.png,,,,,,,[],,,,
1506610832704163842,1506610832704163842,2022-03-23 13:36:28 +01,2022-03-23,13:36:28,+0100,2968228996,sherkkane,Mumu,,Voilà voilà voilà 😅la nouvelle vient de tomber sur @CNEWS : La #Russie n’acceptera plus l’#Euro et le #Dollar pour ses paiements #Gaz …. Et ouiiiii !! #VOUS êtes surpris ?!  😉😘#Ukraine #UkraineRussiaCrisis #Russia,fr,"[{'screen_name': 'cnews', 'name': 'cnews', 'id': '18396319'}]",[],[],0,1,3,"['russie', 'euro', 'dollar', 'gaz', 'vous', 'ukraine', 'ukrainerussiacrisis', 'russia']",[],https://twitter.com/sherkkane/status/1506610832704163842,False,,0,,,,,,,,[],,,,
1506528300985901060,1504398354565976070,2022-03-23 08:08:31 +01,2022-03-23,08:08:31,+0100,1254061390895165442,viktor9114,Viktor91,,"@OlafScholz Mr Scholz, stop thinking about elections, you can't do ""business as usual"" any more. Higher petrol&amp;gaz prices are not comparable to what Russia does in Ukraine",en,[],[],[],0,0,0,[],[],https://twitter.com/Viktor9114/status/1506528300985901060,False,,0,,,,,,,,"[{'screen_name': 'OlafScholz', 'name': 'Olaf Scholz', 'id': '38150247'}]",,,,
1506453843940605954,1506453843940605954,2022-03-23 03:12:39 +01,2022-03-23,03:12:39,+0100,1428483832928358403,mysillyplanet2,mysillyplanettoo,,...CHINESE Making the RUSSIAN GAZ.... #Russia #China #Ukraine #SUV #Military  https://t.co/JZyIsfkTJU,en,[],[],['https://pbs.twimg.com/media/FOf_rgSVEAMyHEF.png'],0,0,0,"['russia', 'china', 'ukraine', 'suv', 'military']",[],https://twitter.com/mysillyplanet2/status/1506453843940605954,False,,1,https://pbs.twimg.com/media/FOf_rgSVEAMyHEF.png,,,,,,,[],,,,
1506446306394271745,1506310307412680713,2022-03-23 02:42:42 +01,2022-03-23,02:42:42,+0100,1349184812418912257,mspergin,Spergin Morlock,,"@gaz_m_ @abbienormal @visegrad24 as long as it's contained to Ukraine (ie, non-NATO territory) it'll likely be limited to weapons transfers.  if Russia attacks NATO territory, article 5 gets called and then things get ""interesting""",en,[],[],[],0,0,0,[],[],https://twitter.com/MSpergin/status/1506446306394271745,False,,0,,,,,,,,"[{'screen_name': 'gaz_m_', 'name': 'Gaz Mitchell', 'id': '60960336'}, {'screen_name': 'abbienormal', 'name': 'Abbie Normal', 'id': '1497332363277254657'}, {'screen_name': 'visegrad24', 'name': 'Visegrád 24', 'id': '1222773302441148416'}]",,,,
1506346062050693122,1506341999309475845,2022-03-22 20:04:22 +01,2022-03-22,20:04:22,+0100,848886100894654464,tarek_ax,Tarek Ax,,@dyip96 @The_Real_Fly No its because us want to take ukraine gaz and oil amd sell it to europ amd cut russia off so putin got pissed and jumped in crimea and shit started from their,en,[],[],[],0,0,0,[],[],https://twitter.com/tarek_ax/status/1506346062050693122,False,,0,,,,,,,,"[{'screen_name': 'dyip96', 'name': 'doug', 'id': '2291725795'}, {'screen_name': 'The_Real_Fly', 'name': 'The_Real_Fly', 'id': '15079601'}]",,,,
1506295683543875584,1506255014863331335,2022-03-22 16:44:11 +01,2022-03-22,16:44:11,+0100,1202400568943271936,buddhas_the,The Buddha's Socks,,"@NadiaInBC @WesClarkjr @davetroy I have never been to Ukraine but I know many Ukranians...and like the Polish, Hungarians, Rumanians,Mildivans,Georgiana,Chechens, Baltic States etc nobody want s anything to do with Russia (but for buying gaz &amp; petrol). Nobody .... Why would they ?",en,[],[],[],4,0,0,[],[],https://twitter.com/buddhas_the/status/1506295683543875584,False,,0,,,,,,,,"[{'screen_name': 'NadiaInBC', 'name': 'NadiaInBC', 'id': '1165027684423913472'}, {'screen_name': 'WesClarkjr', 'name': 'Wesley Clark', 'id': '723200033634439173'}, {'screen_name': 'davetroy', 'name': 'Dave Troy 🌻', 'id': '4848301'}]",,,,
1506279210737930258,1506246302220357632,2022-03-22 15:38:43 +01,2022-03-22,15:38:43,+0100,1499275953821954052,franciscojgjob,Francisco Jg,,"@DmytroKuleba @WBHoekstra Germany &amp; Netherlands keep financing Putin's Russia War on Ukraine,... they keep buying billions in Gaz/Oil,... they keep blocking further sanctions from the EU,... they're accomplices in the murder of Ukrainians  https://t.co/9V4QlYtKUN",en,[],[],['https://pbs.twimg.com/media/FOdg9YyXIAQ-kIn.jpg'],1,1,3,[],[],https://twitter.com/franciscojgjob/status/1506279210737930258,False,,1,https://pbs.twimg.com/media/FOdg9YyXIAQ-kIn.jpg,,,,,,,"[{'screen_name': 'DmytroKuleba', 'name': 'Dmytro Kuleba', 'id': '2885493519'}, {'screen_name': 'WBHoekstra', 'name': 'Wopke Hoekstra', 'id': '920164010342912000'}]",,,,
1506266241790627844,1506266241790627844,2022-03-22 14:47:11 +01,2022-03-22,14:47:11,+0100,1495131422616698888,journalistcnyt,Journalist_cuneyt,,#RussianUkrainianWar #RussiaUkraine #RusyaUkrayna Kherson da rus güçleri protestocuları dağıtmak için göz yaşartıcı gaz kullandı.  https://t.co/TSBitDkFW8,tr,[],[],[],1,0,0,"['russianukrainianwar', 'russiaukraine', 'rusyaukrayna']",[],https://twitter.com/Journalistcnyt/status/1506266241790627844,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1506266174534914057/pu/img/rCQqbhZ1ym2KkSyN.jpg,,,,,,,[],,,,
1506220628717756417,1506220628717756417,2022-03-22 11:45:56 +01,2022-03-22,11:45:56,+0100,18168998,bbcgahuza,BBC News Gahuza,,"#Mariupol: aba nye #Ukraine barenga 300 000 bugaraniwe yo  Imbere ko ukwezi guhera #Russia itanguye ibitero, abugaraniweyo,  ivya nkenerwa nka gaz, #amazi meza, umuyagankuba,  bigenda birahera uko isatirirwa.  Videos za #BBC #Gahuza:  https://t.co/cCnbrX0K7z  https://t.co/lgTTX01OXX",tl,[],['https://bbc.in/3L71BPk'],[],0,0,10,"['mariupol', 'ukraine', 'russia', 'amazi', 'bbc', 'gahuza']",[],https://twitter.com/bbcgahuza/status/1506220628717756417,False,,1,https://pbs.twimg.com/media/FOcrqt_WYAIErto.jpg,,,,,,,[],,,,
1506071444849111041,1506025425507696649,2022-03-22 01:53:08 +01,2022-03-22,01:53:08,+0100,806289989487230976,moulayatiq,yacin jamal,,@mhmck Ukraine  can cut of the gaz which passes from Ukraine to Europe. Its easy and efficient like what happened in the past. Europe will be with Russia energy,en,[],[],[],1,0,4,[],[],https://twitter.com/moulayatiq/status/1506071444849111041,False,,0,,,,,,,,"[{'screen_name': 'mhmck', 'name': 'Michael MacKay', 'id': '2415072836'}]",,,,
1506015658898821125,1505989772514402304,2022-03-21 22:11:28 +01,2022-03-21,22:11:28,+0100,824724715612864512,rumbbler,Kim Rose,,"@CandiceBergenMP First of all, Russian oil is still being sent to urope via pipelines thru Ukraine. Second, Russia is not sending liquid natural gaz to urope because it's about 10× the price of oil thru pipelines.",en,[],[],[],1,0,0,[],[],https://twitter.com/rumbbler/status/1506015658898821125,False,,0,,,,,,,,"[{'screen_name': 'CandiceBergenMP', 'name': 'Candice Bergen', 'id': '833988769'}]",,,,
1506009130410168327,1506009130410168327,2022-03-21 21:45:31 +01,2022-03-21,21:45:31,+0100,14336833,toon,Toon Vanagt,,Just ordered 15 solar panels (410W/panel) with a 6.4 kW peak for my home in Brussels. One of the actionable measures (lucky) homeowners can do for the climate by reducing energy dependence on fossil fuels and reduce European (gaz)funding of Russia's war in Ukraine..,en,[],[],[],12,4,66,[],[],https://twitter.com/Toon/status/1506009130410168327,False,,0,,,,,,,,[],,,,
1505953837856739329,1505953837856739329,2022-03-21 18:05:48 +01,2022-03-21,18:05:48,+0100,3090774065,zigfriedwalters,ʐɨɢʄʀɨɛɖ,,"Dear @OlafScholz , if you stop buying gaz to Russia, you end the war with Ukraine, you save lives, you bring peace back. So why don't you do it ????",en,"[{'screen_name': 'olafscholz', 'name': 'olaf scholz', 'id': '38150247'}]",[],[],0,0,0,[],[],https://twitter.com/ZigfriedWalters/status/1505953837856739329,False,https://twitter.com/OlenaHalushka/status/1505930913816924170,0,,,,,,,,[],,,,
1505883931979272194,1505883931979272194,2022-03-21 13:28:02 +01,2022-03-21,13:28:02,+0100,901181278476787712,jacquetalain57,Jacquet,,"#crise #RussiaUkraine #Poutine  la morale variable, intérêts financiers, pétrole, gaz …",fr,[],[],[],0,0,0,"['crise', 'russiaukraine', 'poutine']",[],https://twitter.com/jacquetalain57/status/1505883931979272194,False,https://twitter.com/BMoon_bee/status/1505100321399443457,0,,,,,,,,[],,,,
1505882185634623488,1505882185634623488,2022-03-21 13:21:05 +01,2022-03-21,13:21:05,+0100,337897406,idipl0,iDiplo,,"🇩🇪🇷🇺 Si la Fédération de Russie arrête l’approvisionnement en gaz, l’hiver prochain, les Allemands n’auront pas assez de gaz pour chauffer leurs maisons, a déclaré le ministre allemand de l’Économie. #Ukraine #Russia #UkraineRussiaWar",fr,[],[],[],0,0,1,"['ukraine', 'russia', 'ukrainerussiawar']",[],https://twitter.com/iDipl0/status/1505882185634623488,False,,0,,,,,,,,[],,,,
1505831219174555650,1505799521011445767,2022-03-21 09:58:34 +01,2022-03-21,09:58:34,+0100,7682502,lecho,L'Echo,,#LIVE | La Slovénie renvoie des diplomates à Kiev | #Gazprom continue ses exportations de gaz vers l'Europe via l'Ukraine | Pas d'accord pour évacuer les civils de #Marioupol ➡  https://t.co/kLwHn50rg0  #Ukraine #Russia #UkraineRussiaWar  https://t.co/URL8LreT8t,fr,[],"['https://www.lecho.be/dossiers/conflit-ukraine-russie/au-moins-six-morts-dans-un-bombardement-nocturne-a-kiev-l-ue-pense-a-un-5e-train-de-sanctions-contre-la-russie/10374939.html?#785514', 'https://twitter.com/JJansaSDS/status/1505616969382473731']",[],1,0,0,"['live', 'gazprom', 'marioupol', 'ukraine', 'russia', 'ukrainerussiawar']",[],https://twitter.com/lecho/status/1505831219174555650,False,https://twitter.com/JJansaSDS/status/1505616969382473731,0,,,,,,,,[],,,,
1505730672966750210,1505730672966750210,2022-03-21 03:19:02 +01,2022-03-21,03:19:02,+0100,1471191353413545987,ruthyoung01,Raymond Molina,,Destroyed GAZ Tiger convoy | ukraine vs russia tensions today #Shorts  https://t.co/I3Kacw1ggD via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtube.com/shorts/mYGS9auP5ZM?feature=share'],[],0,0,0,['shorts'],[],https://twitter.com/Ruthyoung01/status/1505730672966750210,False,,0,,,,,,,,[],,,,
1505712105562914820,1505712105562914820,2022-03-21 02:05:15 +01,2022-03-21,02:05:15,+0100,826378796823564288,pat7boy,PatBoy,,"ON THIS PLANET, RUSSIA IS A BIG GAZ STATION, WITH NUCLEAR DEVICES  #Russia  #RussiaInvadedUkraine #RussianUkrainianWar #RussianWarCrimes #Putin #PutinWarCrimes #PutinWarCriminal #Ukraine #UkraineInvasion #UkraineUnderAttack #UkraineRussiaWar  https://t.co/wo12TBTeJL",en,[],[],['https://pbs.twimg.com/media/FOVdLiLVcAQE7Sn.jpg'],0,0,1,"['russia', 'russiainvadedukraine', 'russianukrainianwar', 'russianwarcrimes', 'putin', 'putinwarcrimes', 'putinwarcriminal', 'ukraine', 'ukraineinvasion', 'ukraineunderattack', 'ukrainerussiawar']",[],https://twitter.com/pat7boy/status/1505712105562914820,False,,1,https://pbs.twimg.com/media/FOVdLiLVcAQE7Sn.jpg,,,,,,,[],,,,
1505687380862320640,1505612665477083145,2022-03-21 00:27:00 +01,2022-03-21,00:27:00,+0100,1376875675894824965,fred_connect,Frédéric_Connect,,"@_2019_nCoV Et les #USA, retrouvent les achats #gaz #Essence  auprès de l'Iran et du Vénézuela , pour asphyxier la   #Russie #Russia        #Russie_Ukraine .",fr,[],[],[],0,0,2,"['usa', 'gaz', 'essence', 'russie', 'russia', 'russie_ukraine']",[],https://twitter.com/Fred_Connect/status/1505687380862320640,False,,0,,,,,,,,"[{'screen_name': '_2019_nCoV', 'name': '-_ 2019_nCoV_-', 'id': '1420805786498969608'}]",,,,
1505659902865326087,1505659902865326087,2022-03-20 22:37:49 +01,2022-03-20,22:37:49,+0100,1193929980952100864,l0gic_karma,Logic Karma,,#UkrianeWar #UkraineRussiaWar #Ukraine Props to #Germany who will get rid off #Russia #Terrorists gaz by contracting with #Qatar  🇩🇪🤝🇶🇦,en,[],[],[],0,0,0,"['ukrianewar', 'ukrainerussiawar', 'ukraine', 'germany', 'russia', 'terrorists', 'qatar']",[],https://twitter.com/L0gic_karma/status/1505659902865326087,False,,0,,,,,,,,[],,,,
1505617614411911168,1505594818449141762,2022-03-20 19:49:46 +01,2022-03-20,19:49:46,+0100,1266772170983776259,volnaycm,Volnay,,"@McFaul @alexstubb It's exactly what Putin has trained for in Syria =&gt;Aleppo. No one cared about the civilians when erased the city.  Now this is what will happen to Ukraine if we go on buying oil, gaz and coal to Russia. The only way to stop this is to stop importing ANYTHING from Russia. Now.",en,[],[],[],0,0,0,[],[],https://twitter.com/VolnayCm/status/1505617614411911168,False,,0,,,,,,,,"[{'screen_name': 'McFaul', 'name': 'Michael McFaul', 'id': '454099919'}, {'screen_name': 'alexstubb', 'name': 'Alexander Stubb', 'id': '36048614'}]",,,,
1505598172260937733,1505598172260937733,2022-03-20 18:32:31 +01,2022-03-20,18:32:31,+0100,1449110480,mednavaz,Kaan ÇEBEN,,"Babil İmparatorluğu'ndan, 21 yüzyıl Gaz ve Petrol Savaşlarına...  https://t.co/sUTYhW4Rlr  #Ukrayna #RussiaUkraine #Taliban  https://t.co/9Va6dPJdH9",tr,[],['https://youtu.be/JbbdwAwzuaM'],['https://pbs.twimg.com/media/FOT1juVX0A4MgIH.jpg'],0,0,0,"['ukrayna', 'russiaukraine', 'taliban']",[],https://twitter.com/Mednavaz/status/1505598172260937733,False,,1,https://pbs.twimg.com/media/FOT1juVX0A4MgIH.jpg,,,,,,,[],,,,
1505584683094097921,1505584683094097921,2022-03-20 17:38:55 +01,2022-03-20,17:38:55,+0100,1498313123937366016,uwtracker,🇺🇦Ukraine_Weapons Tracker,,❗Destroyed Russian GAZ-2975 Tigr near of #Sumy #Ukraine #Ukraine️ #UkraineRussianWar #UkraineCrisis #UkraineUnderAttack #Ukriane #Ukrainian #Ukraina #Russia #Kiev  https://t.co/whclYEvqDc,en,[],[],['https://pbs.twimg.com/media/FOTpShOXoAAaLdi.jpg'],1,1,2,"['sumy', 'ukraine', 'ukraine️', 'ukrainerussianwar', 'ukrainecrisis', 'ukraineunderattack', 'ukriane', 'ukrainian', 'ukraina', 'russia', 'kiev']",[],https://twitter.com/UWTracker/status/1505584683094097921,False,,1,https://pbs.twimg.com/media/FOTpShOXoAAaLdi.jpg,,,,,,,[],,,,
1505578887593533444,1504894152462454791,2022-03-20 17:15:53 +01,2022-03-20,17:15:53,+0100,1871181384,5760oa7,Роиссявперде Я вырвался из АДА!,,@TVP3Krakow @AMAdamczyk russia must feel the consequences of their military aggression and invasion to Ukraine. You should block the russian transportation flow though your country and borders. Show your support in real actions while people are dying and loosing their homes in Ukraine. Stop gaz!,en,[],[],[],0,0,0,[],[],https://twitter.com/5760oa7/status/1505578887593533444,False,,0,,,,,,,,"[{'screen_name': 'TVP3Krakow', 'name': 'TVP3 Kraków', 'id': '734658002595262465'}, {'screen_name': 'AMAdamczyk', 'name': 'Andrzej Adamczyk', 'id': '3341340040'}]",,,,
1505520745237172229,1505519052021719040,2022-03-20 13:24:51 +01,2022-03-20,13:24:51,+0100,97464597,jeromepio,Jérôme 🇪🇺 🇺🇦,,"@fpleitgenCNN @thomas_wiegold You need a massive war in Central Europe to support #Ukraine. Sorry but it’s not enough. It’s way not enough.  #Russia cannot be a partner in the next two decades. No more oil, no more gaz from Russia.",en,[],[],[],0,0,26,"['ukraine', 'russia']",[],https://twitter.com/JeromePio/status/1505520745237172229,False,,0,,,,,,,,"[{'screen_name': 'fpleitgenCNN', 'name': 'Frederik Pleitgen', 'id': '23572083'}, {'screen_name': 'thomas_wiegold', 'name': 'thomas_wiegold', 'id': '17622775'}]",,,,
1505503226044502022,1505443645343809538,2022-03-20 12:15:14 +01,2022-03-20,12:15:14,+0100,1503792560866840581,dragan2sr,SrDragan,,@NorrinRaddSN the reason he want Ukraine other than what he say is having more ressource for the growth of his country now he will control all wheat that ukraine exported under russia name and that make other country prisoner even more so GAZ/oil etc.. add food now so the sanction,en,[],[],[],1,0,0,[],[],https://twitter.com/Dragan2Sr/status/1505503226044502022,False,,0,,,,,,,,"[{'screen_name': 'NorrinRaddSN', 'name': 'Moody', 'id': '1208779494'}]",,,,
1505435113613574145,1505347215530905603,2022-03-20 07:44:35 +01,2022-03-20,07:44:35,+0100,1501697517997678596,nazanm17616275,Nazan M,,"@Russiaconflict Putin believes China is going to go to war for Russia. Totally Crazy. All china need, is oil russia oil, gaz, and mineral ressources",en,[],[],[],0,0,0,[],[],https://twitter.com/NazanM17616275/status/1505435113613574145,False,,0,,,,,,,,"[{'screen_name': 'Russiaconflict', 'name': 'Russia Ukraine Conflict', 'id': '1495527547135832068'}]",,,,
